seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscope_local_time,gravity_z,gravity_y,gravity_x,gravity_local_time,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometerUncalibrated_local_time,magnetometer_z,magnetometer_y,magnetometer_x,magnetometer_local_time,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,location_local_time,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,gyroscopeUncalibrated_local_time,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch,orientation_local_time,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,accelerometerUncalibrated_local_time,accelerometer_z,accelerometer_y,accelerometer_x,accelerometer_local_time
117.000000,-0.010675,0.000235,-0.007108,2025-10-15T16:38:42.130-07:00,-9.781506,0.551609,-0.432803,2025-10-15T16:38:42.130-07:00,-618.374401,57.068575,79.790314,2025-10-15T16:38:42.131-07:00,-50.107057,11.839049,7.529086,2025-10-15T16:38:42.130-07:00,376.236973,-1.000000,-1.000000,33.304051,406.666676,338.368342,15.780212,3.000000,-111.680112,1.047882,2025-10-15T16:38:42.474-07:00,-0.012370,-0.001719,-0.009363,2025-10-15T16:38:42.134-07:00,-0.959158,-0.035151,-0.460558,-0.044218,0.886906,-0.006626,-0.056278,2025-10-15T16:38:42.130-07:00,-0.987250,0.053711,-0.052748,2025-10-15T16:38:42.134-07:00,0.101868,-0.025370,-0.086406,2025-10-15T16:38:42.130-07:00
118.000000,-0.253917,0.058647,0.004916,2025-10-15T16:38:43.135-07:00,-9.784699,0.543223,0.084059,2025-10-15T16:38:43.135-07:00,-617.355593,58.665228,80.377511,2025-10-15T16:38:43.127-07:00,-49.205007,13.406988,8.073593,2025-10-15T16:38:43.135-07:00,376.187923,-1.000000,-1.000000,33.304054,406.617626,345.997562,15.780216,3.000000,-111.680131,1.444824,2025-10-15T16:38:43.474-07:00,-0.253030,0.055930,0.003261,2025-10-15T16:38:43.128-07:00,-1.178899,-0.019992,-0.554863,0.008591,0.829439,0.018490,-0.055423,2025-10-15T16:38:43.135-07:00,-0.986413,0.054741,-0.001553,2025-10-15T16:38:43.128-07:00,0.110857,-0.005623,-0.093384,2025-10-15T16:38:43.135-07:00
119.000000,0.004221,-0.033414,0.028785,2025-10-15T16:38:44.129-07:00,-9.796134,0.307978,-0.284185,2025-10-15T16:38:44.129-07:00,-618.130527,57.651712,78.514166,2025-10-15T16:38:44.133-07:00,-49.999735,12.415831,6.205721,2025-10-15T16:38:44.129-07:00,376.186633,-1.000000,-1.000000,33.304032,406.616336,-1.000000,12.303527,4.353575,-111.680102,0.699596,2025-10-15T16:38:45.000-07:00,0.003928,-0.036267,0.026943,2025-10-15T16:38:44.133-07:00,-1.214969,-0.021131,-0.570483,-0.028996,0.820957,-0.002937,-0.031413,2025-10-15T16:38:44.129-07:00,-0.985577,0.030696,-0.038228,2025-10-15T16:38:44.133-07:00,0.131278,-0.005363,-0.092947,2025-10-15T16:38:44.129-07:00
120.000000,0.032791,-0.003121,-0.004764,2025-10-15T16:38:45.133-07:00,-9.792763,0.295835,-0.426692,2025-10-15T16:38:45.133-07:00,-618.395103,57.479992,77.997867,2025-10-15T16:38:45.129-07:00,-50.269225,12.225187,5.677152,2025-10-15T16:38:45.133-07:00,376.153037,-1.000000,-1.000000,33.304023,406.582740,141.365881,12.303531,4.199702,-111.680096,2.662233,2025-10-15T16:38:46.000-07:00,0.030231,-0.005404,-0.006874,2025-10-15T16:38:45.127-07:00,-1.204289,-0.024763,-0.565929,-0.043545,0.824000,-0.009404,-0.030171,2025-10-15T16:38:45.133-07:00,-0.989061,0.026440,-0.044008,2025-10-15T16:38:45.127-07:00,0.090547,-0.036156,-0.000576,2025-10-15T16:38:45.133-07:00
121.000000,-0.011580,0.010989,-0.006011,2025-10-15T16:38:46.128-07:00,-9.792892,0.371362,-0.361134,2025-10-15T16:38:46.128-07:00,-618.368463,57.724966,78.535866,2025-10-15T16:38:46.135-07:00,-50.243687,12.473835,6.213358,2025-10-15T16:38:46.128-07:00,376.139572,-1.000000,-1.000000,33.304018,406.569275,141.345861,12.229646,3.295409,-111.680093,2.663366,2025-10-15T16:38:47.000-07:00,-0.013271,0.008727,-0.007759,2025-10-15T16:38:46.131-07:00,-1.181660,-0.025986,-0.556565,-0.036860,0.830380,-0.004755,-0.037877,2025-10-15T16:38:46.128-07:00,-0.988885,0.035045,-0.042393,2025-10-15T16:38:46.131-07:00,0.098605,-0.028309,-0.058392,2025-10-15T16:38:46.128-07:00
122.000000,-0.012938,0.001719,0.000811,2025-10-15T16:38:47.132-07:00,-9.794365,0.392821,-0.293531,2025-10-15T16:38:47.132-07:00,-618.143309,57.910558,78.641190,2025-10-15T16:38:47.131-07:00,-50.021886,12.663130,6.317831,2025-10-15T16:38:47.132-07:00,376.143165,-1.000000,-1.000000,33.303985,406.572867,149.274900,11.456277,3.495775,-111.680088,6.778945,2025-10-15T16:38:48.000-07:00,-0.014505,-0.000592,-0.001296,2025-10-15T16:38:47.136-07:00,-1.194874,-0.024985,-0.562099,-0.029960,0.826688,-0.001116,-0.040067,2025-10-15T16:38:47.132-07:00,-0.988108,0.036087,-0.032875,2025-10-15T16:38:47.136-07:00,0.102423,-0.037496,-0.028635,2025-10-15T16:38:47.132-07:00
123.000000,0.114952,-0.011978,0.008214,2025-10-15T16:38:48.136-07:00,-9.794614,0.383247,-0.280149,2025-10-15T16:38:48.136-07:00,-617.484452,57.757007,78.990376,2025-10-15T16:38:48.127-07:00,-49.362964,12.515197,6.693288,2025-10-15T16:38:48.136-07:00,376.031964,-1.000000,-1.000000,33.303956,406.461667,157.875249,11.069079,4.218548,-111.680085,6.894276,2025-10-15T16:38:49.000-07:00,0.114500,-0.014834,0.006489,2025-10-15T16:38:48.130-07:00,-1.174911,-0.024188,-0.553784,-0.028595,0.832168,-0.001069,-0.039091,2025-10-15T16:38:48.136-07:00,-0.994642,0.038994,-0.032554,2025-10-15T16:38:48.130-07:00,0.043073,-0.000454,-0.041490,2025-10-15T16:38:48.136-07:00
124.000000,0.209285,-0.062256,0.018302,2025-10-15T16:38:49.131-07:00,-9.782293,0.172311,-0.629477,2025-10-15T16:38:49.131-07:00,-618.568293,54.992233,79.006511,2025-10-15T16:38:49.133-07:00,-50.916615,9.748116,6.742711,2025-10-15T16:38:49.131-07:00,376.055000,-1.000000,-1.000000,33.303931,406.484703,157.869371,11.405108,3.966264,-111.680081,6.895647,2025-10-15T16:38:50.000-07:00,0.207573,-0.063514,0.016014,2025-10-15T16:38:49.134-07:00,-0.951388,-0.022277,-0.457195,-0.064261,0.888146,-0.024716,-0.017573,2025-10-15T16:38:49.131-07:00,-0.979304,0.010480,-0.069363,2025-10-15T16:38:49.134-07:00,0.174557,-0.067130,-0.044770,2025-10-15T16:38:49.131-07:00
125.000000,-0.016941,0.009614,0.001229,2025-10-15T16:38:50.135-07:00,-9.762182,0.232198,-0.901597,2025-10-15T16:38:50.135-07:00,-618.500308,54.785366,78.174642,2025-10-15T16:38:50.129-07:00,-50.905822,9.512284,5.907470,2025-10-15T16:38:50.135-07:00,376.077484,-1.000000,-1.000000,33.303904,406.507186,157.862936,12.539041,3.719312,-111.680076,6.897001,2025-10-15T16:38:51.000-07:00,-0.017613,0.005917,-0.000457,2025-10-15T16:38:50.129-07:00,-0.884608,-0.030383,-0.427043,-0.092095,0.902970,-0.036535,-0.023680,2025-10-15T16:38:50.135-07:00,-0.984938,0.019545,-0.094112,2025-10-15T16:38:50.129-07:00,0.096085,-0.041510,-0.019049,2025-10-15T16:38:50.135-07:00
126.000000,-0.012197,0.001300,0.002773,2025-10-15T16:38:51.132-07:00,-9.765727,0.223231,-0.866497,2025-10-15T16:38:51.132-07:00,-618.518872,54.699742,78.494236,2025-10-15T16:38:51.136-07:00,-50.910176,9.427529,6.231887,2025-10-15T16:38:51.132-07:00,376.061119,-1.000000,-1.000000,33.303900,406.490821,157.862951,13.894840,3.749976,-111.680074,6.897001,2025-10-15T16:38:52.000-07:00,-0.013774,-0.001524,0.000737,2025-10-15T16:38:51.133-07:00,-0.901164,-0.029498,-0.434581,-0.088497,0.899471,-0.034865,-0.022765,2025-10-15T16:38:51.132-07:00,-0.986433,0.017973,-0.090754,2025-10-15T16:38:51.133-07:00,0.090835,-0.046317,-0.024242,2025-10-15T16:38:51.132-07:00
127.000000,0.012182,0.001194,0.000200,2025-10-15T16:38:52.136-07:00,-9.769340,0.236804,-0.820623,2025-10-15T16:38:52.136-07:00,-617.879613,54.737780,78.819954,2025-10-15T16:38:52.132-07:00,-50.266376,9.465976,6.556085,2025-10-15T16:38:52.136-07:00,376.134949,-1.000000,-1.000000,33.303875,406.564651,157.737374,14.221807,3.410315,-111.680068,6.910991,2025-10-15T16:38:53.000-07:00,0.010656,-0.000927,-0.001675,2025-10-15T16:38:52.127-07:00,-0.904693,-0.029157,-0.436206,-0.083803,0.898788,-0.032400,-0.024150,2025-10-15T16:38:52.136-07:00,-0.983623,0.019737,-0.086729,2025-10-15T16:38:52.127-07:00,0.120906,-0.045314,-0.030439,2025-10-15T16:38:52.136-07:00
128.000000,0.477455,-0.043610,-0.048050,2025-10-15T16:38:53.130-07:00,-9.709659,0.829675,-1.059796,2025-10-15T16:38:53.130-07:00,-617.942847,55.008261,79.202127,2025-10-15T16:38:53.128-07:00,-50.263288,9.730532,6.934026,2025-10-15T16:38:53.130-07:00,376.183121,-1.000000,-1.000000,33.303851,406.612824,157.727378,15.121897,3.230895,-111.680061,6.913291,2025-10-15T16:38:54.000-07:00,0.476182,-0.045721,-0.050002,2025-10-15T16:38:53.132-07:00,-0.636790,-0.057259,-0.309356,-0.108728,0.946005,-0.038901,-0.084728,2025-10-15T16:38:53.130-07:00,-0.980906,0.080106,-0.109963,2025-10-15T16:38:53.132-07:00,0.099189,-0.050088,-0.020782,2025-10-15T16:38:53.130-07:00
129.000000,0.002124,-0.004764,0.005903,2025-10-15T16:38:54.135-07:00,-9.693123,1.161416,-0.927667,2025-10-15T16:38:54.135-07:00,-618.018794,53.885591,80.829599,2025-10-15T16:38:54.134-07:00,-50.331000,8.595316,8.581542,2025-10-15T16:38:54.135-07:00,376.250494,-1.000000,-1.000000,33.303826,406.680197,157.717017,15.988100,3.049437,-111.680054,6.915835,2025-10-15T16:38:55.065-07:00,0.000164,-0.007224,0.004053,2025-10-15T16:38:54.136-07:00,-0.394336,-0.067428,-0.192548,-0.095413,0.978323,-0.035080,-0.118711,2025-10-15T16:38:54.135-07:00,-0.981154,0.109998,-0.105442,2025-10-15T16:38:54.136-07:00,0.067670,-0.079856,-0.106388,2025-10-15T16:38:54.135-07:00
130.000000,-0.008982,0.015254,0.006258,2025-10-15T16:38:55.129-07:00,-9.707606,1.086515,-0.865842,2025-10-15T16:38:55.129-07:00,-617.692700,53.802611,81.217637,2025-10-15T16:38:55.130-07:00,-50.023912,8.508542,8.968788,2025-10-15T16:38:55.129-07:00,376.326191,-1.000000,-1.000000,33.303898,406.755894,157.703675,13.743909,3.000000,-111.680062,6.918900,2025-10-15T16:38:56.030-07:00,-0.010406,0.012775,0.004418,2025-10-15T16:38:55.130-07:00,-0.414442,-0.063375,-0.202807,-0.088956,0.976635,-0.032043,-0.111022,2025-10-15T16:38:55.129-07:00,-0.980444,0.104810,-0.091512,2025-10-15T16:38:55.130-07:00,0.093477,-0.061327,-0.029444,2025-10-15T16:38:55.129-07:00
131.000000,-0.029725,0.011266,-0.002436,2025-10-15T16:38:56.133-07:00,-9.713218,1.109825,-0.767309,2025-10-15T16:38:56.133-07:00,-617.719459,54.087003,81.650460,2025-10-15T16:38:56.136-07:00,-50.096305,8.796411,9.405799,2025-10-15T16:38:56.133-07:00,376.400619,-1.000000,-1.000000,33.303895,406.830322,157.688758,14.969597,7.361272,-111.680062,6.922167,2025-10-15T16:38:57.030-07:00,-0.031149,0.008879,-0.004589,2025-10-15T16:38:56.134-07:00,-0.433157,-0.063756,-0.212195,-0.078831,0.974775,-0.026249,-0.113415,2025-10-15T16:38:56.133-07:00,-0.980781,0.107379,-0.080866,2025-10-15T16:38:56.134-07:00,0.091070,-0.052300,-0.026030,2025-10-15T16:38:56.133-07:00
132.000000,0.883313,-0.130426,-0.012673,2025-10-15T16:38:57.128-07:00,-9.689172,1.289281,-0.748668,2025-10-15T16:38:57.128-07:00,-617.115345,52.240330,81.549685,2025-10-15T16:38:57.132-07:00,-49.473366,7.007115,9.328708,2025-10-15T16:38:57.128-07:00,376.468893,-1.000000,-1.000000,33.303893,406.898596,157.672206,15.570495,7.874046,-111.680061,6.925690,2025-10-15T16:38:58.053-07:00,0.883491,-0.132920,-0.014545,2025-10-15T16:38:57.129-07:00,-0.224462,-0.069371,-0.108656,-0.077102,0.980913,-0.032297,-0.131900,2025-10-15T16:38:57.128-07:00,-0.977412,0.131193,-0.077782,2025-10-15T16:38:57.129-07:00,0.101270,0.000104,-0.014558,2025-10-15T16:38:57.128-07:00
133.000000,0.425473,-0.088995,-0.053400,2025-10-15T16:38:58.132-07:00,-9.486203,2.307083,-0.841340,2025-10-15T16:38:58.132-07:00,-617.419104,45.884509,75.609729,2025-10-15T16:38:58.128-07:00,-49.891076,0.580880,3.404564,2025-10-15T16:38:58.132-07:00,376.521964,-1.000000,-1.000000,33.303891,406.951667,157.654196,16.691358,7.705224,-111.680060,6.929461,2025-10-15T16:38:59.065-07:00,0.422113,-0.091010,-0.053950,2025-10-15T16:38:58.133-07:00,0.768654,-0.092789,0.376273,-0.088547,0.916280,-0.085553,-0.237639,2025-10-15T16:38:58.132-07:00,-0.957464,0.233537,-0.100616,2025-10-15T16:38:58.133-07:00,0.118551,-0.003162,-0.163231,2025-10-15T16:38:58.132-07:00
134.000000,-0.003756,-0.004298,-0.102807,2025-10-15T16:38:59.136-07:00,-9.276463,3.073234,-0.760960,2025-10-15T16:38:59.136-07:00,-617.025219,49.052305,74.369374,2025-10-15T16:38:59.134-07:00,-49.690456,3.735605,2.154881,2025-10-15T16:38:59.136-07:00,376.557473,-1.000000,-1.000000,33.303891,406.987175,157.654159,17.734613,6.936373,-111.680060,6.929457,2025-10-15T16:39:00.064-07:00,-0.001335,-0.007253,-0.105641,2025-10-15T16:38:59.127-07:00,0.917701,-0.124267,0.442709,-0.081907,0.881395,-0.106540,-0.318905,2025-10-15T16:38:59.136-07:00,-0.937130,0.306695,-0.106094,2025-10-15T16:38:59.127-07:00,0.071545,-0.060718,-0.268459,2025-10-15T16:38:59.136-07:00
135.000000,0.005224,0.019394,0.002258,2025-10-15T16:39:00.130-07:00,-9.116856,3.561564,-0.604063,2025-10-15T16:39:00.130-07:00,-616.684006,51.643726,75.351764,2025-10-15T16:39:00.130-07:00,-49.249380,6.355050,3.126165,2025-10-15T16:39:00.130-07:00,376.579371,-1.000000,-1.000000,33.303890,407.009073,157.633204,18.560258,6.283343,-111.680060,6.933939,2025-10-15T16:39:01.065-07:00,0.004186,0.016630,0.000329,2025-10-15T16:39:00.132-07:00,0.899699,-0.152167,0.432606,-0.066159,0.881856,-0.109576,-0.371680,2025-10-15T16:39:00.130-07:00,-0.921571,0.359649,-0.068821,2025-10-15T16:39:00.132-07:00,0.073039,-0.033256,-0.068732,2025-10-15T16:39:00.130-07:00
136.000000,0.182819,0.063160,0.080128,2025-10-15T16:39:01.135-07:00,-9.210360,3.309225,0.051048,2025-10-15T16:39:01.135-07:00,-616.173266,48.949347,76.539136,2025-10-15T16:39:01.136-07:00,-48.666585,3.702608,4.289254,2025-10-15T16:39:01.135-07:00,376.590613,-1.000000,-1.000000,33.303888,407.020316,157.628328,19.479122,6.579414,-111.680059,6.935006,2025-10-15T16:39:02.064-07:00,0.180900,0.061016,0.078032,2025-10-15T16:39:01.136-07:00,1.114689,-0.147696,0.519979,0.004971,0.834147,-0.088487,-0.344353,2025-10-15T16:39:01.135-07:00,-0.921637,0.340190,-0.015833,2025-10-15T16:39:01.136-07:00,0.165269,0.026549,-0.208406,2025-10-15T16:39:01.135-07:00
137.000000,0.150422,-0.177622,0.024110,2025-10-15T16:39:02.129-07:00,-9.344705,2.921767,0.285604,2025-10-15T16:39:02.129-07:00,-616.054112,46.871010,77.823462,2025-10-15T16:39:02.132-07:00,-48.551212,1.598795,5.673606,2025-10-15T16:39:02.129-07:00,376.593993,-1.000000,-1.000000,33.303888,407.023696,157.628222,19.986410,6.080777,-111.680059,6.935013,2025-10-15T16:39:03.065-07:00,0.150350,-0.180894,0.022257,2025-10-15T16:39:02.130-07:00,1.103145,-0.136001,0.515652,0.030528,0.842479,-0.066055,-0.302550,2025-10-15T16:39:02.129-07:00,-0.938659,0.296003,0.016628,2025-10-15T16:39:02.130-07:00,0.137838,-0.014990,-0.111209,2025-10-15T16:39:02.129-07:00
138.000000,0.699044,-0.096455,0.128947,2025-10-15T16:39:03.133-07:00,-9.425596,2.630648,-0.053752,2025-10-15T16:39:03.133-07:00,-615.539046,45.326076,70.022062,2025-10-15T16:39:03.129-07:00,-48.073506,0.100163,-2.131112,2025-10-15T16:39:03.133-07:00,376.591833,-1.000000,-1.000000,33.303889,407.021536,300.840871,20.818381,4.363562,-111.680065,5.698171,2025-10-15T16:39:04.062-07:00,0.695977,-0.098062,0.126990,2025-10-15T16:39:03.135-07:00,1.582478,-0.095477,0.701629,-0.006154,0.691975,-0.097101,-0.272032,2025-10-15T16:39:03.133-07:00,-0.959698,0.279202,-0.037128,2025-10-15T16:39:03.135-07:00,0.016279,0.104097,-0.323914,2025-10-15T16:39:03.133-07:00
139.000000,-0.028166,0.036357,-0.015512,2025-10-15T16:39:04.128-07:00,-9.617013,1.822851,0.572618,2025-10-15T16:39:04.128-07:00,-614.732196,41.875215,69.339228,2025-10-15T16:39:04.135-07:00,-47.380350,-3.395186,-2.901729,2025-10-15T16:39:04.128-07:00,,,,,,,,,,,,-0.028891,0.033881,-0.017279,2025-10-15T16:39:04.129-07:00,1.887623,-0.078735,0.804171,0.059489,0.586075,-0.058137,-0.186990,2025-10-15T16:39:04.128-07:00,-0.973007,0.185483,0.045433,2025-10-15T16:39:04.129-07:00,0.103570,-0.007995,-0.126259,2025-10-15T16:39:04.128-07:00
140.000000,-0.050423,0.031107,0.053750,2025-10-15T16:39:05.130-07:00,-9.637661,1.610366,0.808678,2025-10-15T16:39:05.130-07:00,-614.680211,41.015625,70.455112,2025-10-15T16:39:05.131-07:00,-47.355829,-4.212746,-1.788134,2025-10-15T16:39:05.130-07:00,376.259894,-1.000000,-1.000000,33.303938,406.689597,351.506098,15.639486,18.585415,-111.680076,5.490374,2025-10-15T16:39:06.065-07:00,-0.050968,0.028408,0.051822,2025-10-15T16:39:05.133-07:00,1.850575,-0.082778,0.793273,0.083682,0.601710,-0.040681,-0.164983,2025-10-15T16:39:05.130-07:00,-0.971695,0.164452,0.072916,2025-10-15T16:39:05.133-07:00,0.103344,0.003494,-0.096437,2025-10-15T16:39:05.130-07:00
141.000000,-0.013644,-0.000638,-0.011533,2025-10-15T16:39:06.134-07:00,-9.647130,1.535344,0.862300,2025-10-15T16:39:06.134-07:00,-614.583530,40.642544,71.016620,2025-10-15T16:39:06.127-07:00,-47.040865,-4.605454,-1.215469,2025-10-15T16:39:06.134-07:00,376.238337,-1.000000,-1.000000,33.303938,406.668040,351.506846,16.751180,16.237544,-111.680076,5.490212,2025-10-15T16:39:07.065-07:00,-0.015370,-0.003060,-0.013104,2025-10-15T16:39:06.128-07:00,1.825557,-0.083121,0.785834,0.089147,0.611820,-0.034900,-0.157210,2025-10-15T16:39:06.134-07:00,-0.972634,0.157496,0.073099,2025-10-15T16:39:06.128-07:00,0.107505,0.009654,-0.141057,2025-10-15T16:39:06.134-07:00
142.000000,-0.027505,0.005842,0.000315,2025-10-15T16:39:07.128-07:00,-9.645960,1.584925,0.782441,2025-10-15T16:39:07.128-07:00,-614.037457,40.828799,70.687871,2025-10-15T16:39:07.133-07:00,-46.501600,-4.423699,-1.546781,2025-10-15T16:39:07.128-07:00,376.235307,-1.000000,-1.000000,33.303938,406.665010,351.508561,17.477006,13.788360,-111.680076,5.489842,2025-10-15T16:39:08.059-07:00,-0.028890,0.004103,-0.001529,2025-10-15T16:39:07.132-07:00,1.811311,-0.081724,0.781567,0.080939,0.617210,-0.038853,-0.162330,2025-10-15T16:39:07.128-07:00,-0.974610,0.161942,0.067776,2025-10-15T16:39:07.132-07:00,0.086875,0.001666,-0.123806,2025-10-15T16:39:07.128-07:00
143.000000,-4.216211,1.352219,0.252433,2025-10-15T16:39:08.133-07:00,-9.401187,2.141576,0.737833,2025-10-15T16:39:08.133-07:00,-614.189613,51.921679,76.874474,2025-10-15T16:39:08.129-07:00,-46.575592,6.367801,4.561946,2025-10-15T16:39:08.133-07:00,376.245273,-1.000000,-1.000000,33.303938,406.674976,351.510438,18.447617,11.624992,-111.680076,5.489438,2025-10-15T16:39:09.043-07:00,-4.242947,1.358322,0.255245,2025-10-15T16:39:08.136-07:00,0.440572,-0.081116,0.197061,0.076812,0.727368,-0.018801,-0.221895,2025-10-15T16:39:08.133-07:00,-0.900072,0.416185,-0.065960,2025-10-15T16:39:08.136-07:00,0.541944,1.898470,-1.386697,2025-10-15T16:39:08.133-07:00
144.000000,-0.913621,-0.054043,0.350191,2025-10-15T16:39:09.127-07:00,-9.051293,2.763940,2.389680,2025-10-15T16:39:09.127-07:00,-614.549628,55.758354,69.681821,2025-10-15T16:39:09.135-07:00,-46.362800,10.607150,-2.267117,2025-10-15T16:39:09.127-07:00,,,,,,,,,,,,-0.888912,-0.064986,0.342552,2025-10-15T16:39:09.131-07:00,2.221351,0.146865,-0.960587,0.258314,-0.160554,0.123481,-0.286184,2025-10-15T16:39:09.127-07:00,-0.895970,0.383330,0.273576,2025-10-15T16:39:09.131-07:00,0.294188,1.021280,0.282515,2025-10-15T16:39:09.127-07:00
145.000000,0.056025,-0.009558,0.040128,2025-10-15T16:39:10.131-07:00,-9.531453,1.885040,1.294311,2025-10-15T16:39:10.131-07:00,-614.755846,50.945466,64.904625,2025-10-15T16:39:10.131-07:00,-46.693334,5.733094,-7.190849,2025-10-15T16:39:10.131-07:00,,,,,,,,,,,,0.054422,-0.011785,0.039699,2025-10-15T16:39:10.135-07:00,2.751524,0.084673,-0.972746,0.134968,-0.198783,0.081503,-0.193522,2025-10-15T16:39:10.131-07:00,-0.959157,0.198938,0.120235,2025-10-15T16:39:10.135-07:00,0.129642,0.077729,-0.105495,2025-10-15T16:39:10.131-07:00
146.000000,0.024949,-0.049732,0.052509,2025-10-15T16:39:11.135-07:00,-9.609783,1.456998,1.284592,2025-10-15T16:39:11.135-07:00,-614.802577,49.245339,64.583530,2025-10-15T16:39:11.127-07:00,-46.718300,4.046890,-7.501341,2025-10-15T16:39:11.135-07:00,,,,,,,,,,,,0.024830,-0.053148,0.051093,2025-10-15T16:39:11.129-07:00,2.776473,0.078608,-0.977507,0.132922,-0.185557,0.061083,-0.149144,2025-10-15T16:39:11.135-07:00,-0.973887,0.148869,0.124491,2025-10-15T16:39:11.129-07:00,0.068300,0.009035,-0.058318,2025-10-15T16:39:11.135-07:00
147.000000,0.008544,-0.024324,0.044848,2025-10-15T16:39:12.130-07:00,-9.756851,0.692781,0.690325,2025-10-15T16:39:12.130-07:00,-614.609200,46.468088,61.752547,2025-10-15T16:39:12.133-07:00,-46.422729,1.256806,-10.352341,2025-10-15T16:39:12.130-07:00,,,,,,,,,,,,0.005113,-0.025384,0.041838,2025-10-15T16:39:12.134-07:00,2.819869,0.040487,-0.985625,0.070640,-0.161214,0.029217,-0.070707,2025-10-15T16:39:12.130-07:00,-0.979634,0.077951,0.056327,2025-10-15T16:39:12.134-07:00,0.143979,0.071826,-0.135285,2025-10-15T16:39:12.130-07:00
148.000000,-0.001759,0.002049,-0.002040,2025-10-15T16:39:13.134-07:00,-9.770475,0.571856,0.617261,2025-10-15T16:39:13.134-07:00,-614.472075,45.829067,61.419655,2025-10-15T16:39:13.129-07:00,-46.269887,0.603464,-10.703675,2025-10-15T16:39:13.134-07:00,,,,,,,,,,,,-0.002962,-0.000606,-0.003699,2025-10-15T16:39:13.128-07:00,2.821026,0.035776,-0.986123,0.063092,-0.160359,0.023749,-0.058346,2025-10-15T16:39:13.134-07:00,-0.985584,0.060190,0.053704,2025-10-15T16:39:13.128-07:00,0.107015,0.019196,-0.091399,2025-10-15T16:39:13.134-07:00
149.000000,0.837613,0.104665,-0.093877,2025-10-15T16:39:14.128-07:00,-9.733221,0.538697,0.949006,2025-10-15T16:39:14.128-07:00,-614.082752,47.386958,63.129028,2025-10-15T16:39:14.135-07:00,-45.847652,2.074808,-9.064870,2025-10-15T16:39:14.128-07:00,,,,,,,,,,,,0.849083,0.100798,-0.099764,2025-10-15T16:39:14.132-07:00,1.938510,0.051444,-0.987363,0.097202,-0.099712,0.024812,-0.054967,2025-10-15T16:39:14.128-07:00,-0.984727,0.079794,0.115786,2025-10-15T16:39:14.132-07:00,0.058416,0.223658,0.179540,2025-10-15T16:39:14.128-07:00
150.000000,1.455821,-0.312261,0.009108,2025-10-15T16:39:15.133-07:00,-9.728775,-0.179584,-0.367742,2025-10-15T16:39:15.133-07:00,-617.202271,57.060447,72.430827,2025-10-15T16:39:15.131-07:00,-48.848460,11.817291,0.271089,2025-10-15T16:39:15.133-07:00,,,,,,,,,,,,1.442419,-0.312342,0.009092,2025-10-15T16:39:15.136-07:00,-1.633134,0.001074,-0.714501,-0.037656,0.671157,-0.023533,0.018342,2025-10-15T16:39:15.133-07:00,-0.971181,0.006828,-0.093568,2025-10-15T16:39:15.136-07:00,0.220964,0.272184,-0.518530,2025-10-15T16:39:15.133-07:00
151.000000,0.131741,0.017609,-0.076793,2025-10-15T16:39:16.127-07:00,-9.746793,0.357612,-0.989460,2025-10-15T16:39:16.127-07:00,-618.704503,57.319051,76.295230,2025-10-15T16:39:16.127-07:00,-50.288887,11.958929,4.158432,2025-10-15T16:39:16.127-07:00,376.436970,33.330000,-1.000000,33.303964,406.866672,-1.000000,16.918770,20.930765,-111.680085,0.574093,2025-10-15T16:39:17.026-07:00,0.129423,0.014372,-0.076554,2025-10-15T16:39:16.131-07:00,-1.085546,-0.041786,-0.514869,-0.101172,0.855354,-0.033877,-0.036482,2025-10-15T16:39:16.127-07:00,-0.995602,0.036336,-0.115836,2025-10-15T16:39:16.131-07:00,-0.014391,-0.004630,-0.151810,2025-10-15T16:39:16.127-07:00
